time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,Optical flow difference,Estimated divergence,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
131.695694,-0.112773,-0.003296,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,455.721636,8.926066,0,0,0,0
131.705460,-0.112781,-0.003296,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,455.721636,8.926066,0,0,0,0
131.715225,-0.112790,-0.003296,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,455.721636,8.926066,0,0,0,0
131.725006,-0.112798,-0.003297,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,455.721636,8.926066,0,0,0,0
131.734772,-0.112807,-0.003297,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,455.721636,8.926066,0,0,0,0
131.744537,-0.112815,-0.003297,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,455.721636,8.926066,0,0,0,0
131.754318,-0.112823,-0.003297,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,455.721636,8.926066,0,0,0,0
131.764084,-0.112832,-0.003298,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,455.721636,8.926066,0,0,0,0
131.773849,-0.112840,-0.003298,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,149.211857,7.121884,0,0,0,0
131.783615,-0.112848,-0.003298,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,149.211857,7.121884,0,0,0,0
131.793396,-0.112857,-0.003298,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,149.211857,7.121884,0,0,0,0
131.803162,-0.112865,-0.003299,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,149.211857,7.121884,0,0,0,0
131.812927,-0.112874,-0.003299,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,149.211857,7.121884,0,0,0,0
131.822708,-0.112882,-0.003299,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,149.211857,7.121884,0,0,0,0
131.832474,-0.112890,-0.003299,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.842239,-0.112899,-0.003300,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.852005,-0.112907,-0.003300,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.861786,-0.112915,-0.003300,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.871552,-0.112924,-0.003301,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.881317,-0.112932,-0.003301,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.891098,-0.112941,-0.003301,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.900864,-0.112949,-0.003301,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.910629,-0.112957,-0.003302,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.920395,-0.112966,-0.003302,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.930176,-0.112974,-0.003302,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.939941,-0.112982,-0.003302,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.949707,-0.112991,-0.003303,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.959488,-0.112999,-0.003303,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.969254,-0.113008,-0.003303,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,667.898941,-26.790430,0,0,0,0
131.979019,-0.113016,-0.003303,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,-43.623144,29.096636,0,0,0,0
131.988785,-0.113024,-0.003304,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,-43.623144,29.096636,0,0,0,0
131.998566,-0.113033,-0.003304,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,-43.623144,29.096636,0,0,0,0
132.008331,-0.113041,-0.003304,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,-43.623144,29.096636,0,0,0,0
132.018097,-0.113049,-0.003305,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,-43.623144,29.096636,0,0,0,0
132.027878,-0.113058,-0.003305,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,-43.623144,29.096636,0,0,0,0
132.037643,-0.113066,-0.003305,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,-43.623144,29.096636,0,0,0,0
132.047409,-0.113075,-0.003305,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.057175,-0.113083,-0.003306,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.066956,-0.113091,-0.003306,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.076721,-0.113100,-0.003306,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.086487,-0.113108,-0.003306,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.096268,-0.113116,-0.003307,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.106033,-0.113125,-0.003307,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.115799,-0.113133,-0.003307,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.125565,-0.113141,-0.003307,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.135345,-0.113150,-0.003308,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.145111,-0.113158,-0.003308,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.154877,-0.113167,-0.003308,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.164658,-0.113175,-0.003309,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,783.763972,-2.770972,0,0,0,0
132.174423,-0.113183,-0.003309,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,213.744077,3.744113,0,0,0,0
132.184189,-0.113192,-0.003309,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,213.744077,3.744113,0,0,0,0
132.193954,-0.113200,-0.003309,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,213.744077,3.744113,0,0,0,0
132.203735,-0.113208,-0.003310,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,213.744077,3.744113,0,0,0,0
132.213501,-0.113217,-0.003310,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,213.744077,3.744113,0,0,0,0
132.223267,-0.113225,-0.003310,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,213.744077,3.744113,0,0,0,0
132.233047,-0.113234,-0.003310,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,213.744077,3.744113,0,0,0,0
132.242813,-0.113242,-0.003311,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.252579,-0.113250,-0.003311,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.262360,-0.113259,-0.003311,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.272125,-0.113267,-0.003311,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.281891,-0.113275,-0.003312,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.291656,-0.113284,-0.003312,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.301437,-0.113292,-0.003312,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.311203,-0.113301,-0.003312,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.320969,-0.113309,-0.003313,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.330750,-0.113317,-0.003313,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.340515,-0.113326,-0.003313,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.350281,-0.113334,-0.003314,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.360046,-0.113342,-0.003314,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.369827,-0.113351,-0.003314,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,723.531680,18.322199,0,0,0,0
132.379593,-0.113359,-0.003314,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,191.261604,0.811748,0,0,0,0
132.389359,-0.113368,-0.003315,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,191.261604,0.811748,0,0,0,0
132.399139,-0.113376,-0.003315,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,191.261604,0.811748,0,0,0,0
132.408905,-0.113384,-0.003315,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,191.261604,0.811748,0,0,0,0
132.418671,-0.113393,-0.003315,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,191.261604,0.811748,0,0,0,0
132.428436,-0.113401,-0.003316,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,191.261604,0.811748,0,0,0,0
132.438217,-0.113409,-0.003316,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,191.261604,0.811748,0,0,0,0
132.447983,-0.113418,-0.003316,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.457748,-0.113426,-0.003316,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.467529,-0.113435,-0.003317,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.477295,-0.113443,-0.003317,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.487061,-0.113451,-0.003317,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.496826,-0.113460,-0.003318,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.506607,-0.113468,-0.003318,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.516373,-0.113476,-0.003318,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.526138,-0.113485,-0.003318,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.535919,-0.113493,-0.003319,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.545685,-0.113502,-0.003319,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.555450,-0.113510,-0.003319,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.565216,-0.113518,-0.003319,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,567.383614,10.075489,0,0,0,0
132.574997,-0.113527,-0.003320,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,135.388492,-10.607671,0,0,0,0
132.584763,-0.113535,-0.003320,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,135.388492,-10.607671,0,0,0,0
132.594528,-0.113543,-0.003320,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,135.388492,-10.607671,0,0,0,0
132.604309,-0.113552,-0.003320,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,135.388492,-10.607671,0,0,0,0
132.614075,-0.113560,-0.003321,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,135.388492,-10.607671,0,0,0,0
132.623840,-0.113569,-0.003321,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,135.388492,-10.607671,0,0,0,0
132.633606,-0.113577,-0.003321,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,135.388492,-10.607671,0,0,0,0
132.643387,-0.113585,-0.003322,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.653152,-0.113594,-0.003322,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.662918,-0.113602,-0.003322,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.672699,-0.113610,-0.003322,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.682465,-0.113619,-0.003323,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.692230,-0.113627,-0.003323,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.701996,-0.113636,-0.003323,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.711777,-0.113644,-0.003323,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.721542,-0.113652,-0.003324,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.731308,-0.113661,-0.003324,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.741089,-0.113669,-0.003324,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.750854,-0.113677,-0.003324,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.760620,-0.113686,-0.003325,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,151.007492,0.632418,0,0,0,0
132.770386,-0.113694,-0.003325,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,154.700302,-10.081099,0,0,0,0
132.780167,-0.113703,-0.003325,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,154.700302,-10.081099,0,0,0,0
132.789932,-0.113711,-0.003326,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,154.700302,-10.081099,0,0,0,0
132.799698,-0.113719,-0.003326,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,154.700302,-10.081099,0,0,0,0
132.809479,-0.113728,-0.003326,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,154.700302,-10.081099,0,0,0,0
132.819244,-0.113736,-0.003326,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,154.700302,-10.081099,0,0,0,0
132.829010,-0.113744,-0.003327,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,154.700302,-10.081099,0,0,0,0
132.838776,-0.113753,-0.003327,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.848557,-0.113761,-0.003327,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.858322,-0.113770,-0.003327,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.868088,-0.113778,-0.003328,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.877869,-0.113786,-0.003328,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000196,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.887634,-0.113795,-0.003328,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.897400,-0.113803,-0.003328,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.907166,-0.113811,-0.003329,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.916946,-0.113820,-0.003329,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.926712,-0.113828,-0.003329,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.936478,-0.113837,-0.003329,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.946259,-0.113845,-0.003330,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.956024,-0.113853,-0.003330,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.965790,-0.113862,-0.003330,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,349.564928,-6.307930,0,0,0,0
132.975555,-0.113870,-0.003331,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,230.027182,31.795141,0,0,0,0
132.985336,-0.113878,-0.003331,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,230.027182,31.795141,0,0,0,0
132.995102,-0.113887,-0.003331,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,230.027182,31.795141,0,0,0,0
133.004868,-0.113895,-0.003331,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,230.027182,31.795141,0,0,0,0
133.014648,-0.113904,-0.003332,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,230.027182,31.795141,0,0,0,0
133.024414,-0.113912,-0.003332,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,230.027182,31.795141,0,0,0,0
133.034180,-0.113920,-0.003332,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,230.027182,31.795141,0,0,0,0
133.043945,-0.113929,-0.003332,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.053726,-0.113937,-0.003333,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.063492,-0.113945,-0.003333,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.073257,-0.113954,-0.003333,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.083038,-0.113962,-0.003333,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.092804,-0.113970,-0.003334,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.102570,-0.113979,-0.003334,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.112335,-0.113987,-0.003334,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.122116,-0.113996,-0.003335,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.131882,-0.114004,-0.003335,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.141647,-0.114012,-0.003335,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.151428,-0.114021,-0.003335,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
133.161194,-0.114029,-0.003336,-0.034797,-0.005645,-0.000024,0.037326,0.000000,0.000732,-0.001465,-0.000197,0.234080,-0.000059,894.283438,-21.452143,0,0,0,0
